code,open,high,low,close,volume,change
015230,30272.54034229829,30871.63977180114,29672.18663406683,31301.702526487366,157099.03341483293,0.0011479276487822174
015360,8207.685411572942,8387.184189079055,8030.973920130399,8195.778321108395,342735.1556642217,0.0011623926711899818
015590,8989.857375713122,9155.55012224939,8810.171149144255,8966.193969030155,783930.359413203,0.00045536336649741263
015750,4674.368088467614,4838.293838862559,4542.772511848341,4653.965244865719,1241887.9636650868,0.0006082676288185566
015890,7270.774246128769,7456.8141809290955,7109.348818255909,7270.449877750611,372265.37489812553,0.0013588025649126443
016090,2451.731866340668,2539.918500407498,2384.8288508557457,2450.676446617767,1555697.3765281173,0.001921928655607716
016450,2406.5378973105135,2468.148329258354,2345.519967400163,2404.319478402608,1030525.9429502853,0.001025833242446972
016880,2031.2550937245314,2076.3406682966584,1993.9038304808475,2030.7823960880196,884085.4572127139,0.0009376327518693032
017180,5344.877750611247,5430.79869600652,5247.815810920945,5345.863895680522,164425.7489812551,0.0003285901354427379
017480,9893.696006519967,10150.342298288508,9675.012224938875,9878.374083129584,195745.7522412388,0.0005762251753770544
017800,1666.4857375713123,1705.5044824775875,1630.0660146699267,1663.5150774246129,290720.3382233089,2.231347485336206e-05
017810,4666.316218418908,4748.268133659331,4586.495517522412,4661.658516707416,158249.50774246128,0.0002337274732332481
017890,9759.645476772615,10010.65607171964,9522.59576202119,9745.18337408313,379132.8541157294,0.001363044601408698
017900,7969.947025264873,8108.20293398533,7840.101874490628,7958.231458842706,272934.1817440913,-0.0006787291999401501
018250,20784.423076923078,21085.19230769231,20470.0,22411.153846153848,489344.8076923077,7.39398823999e-05
018260,208251.8337408313,210177.66911165445,205926.65036674816,208324.7758761206,892.2257538712306,-0.0004152359463688679
018310,1978.957620211899,2025.7905460472698,1936.9372453137735,1979.1890790546047,521340.15158924204,0.00046704648102379825
018680,2074.9307253463735,2129.4702526487367,2028.9853300733496,2069.6210268948657,3191506.804400978,0.0006280721943496308
018700,4532.229013854931,4647.453137734311,4420.790546047269,4532.599837000815,310053.98207008967,0.0011801221421818377
019010,3177.1026894865527,3237.4979625101873,3118.797881010595,3174.1768541157294,545743.5957620211,0.00024114224840292078
019685,10555.154849225753,10795.228198859006,10337.911980440098,10539.40586797066,287693.7033414833,0.0005995043713376121
020000,2031.2118989405053,2073.396903015485,1988.9160554197229,2031.042379788101,483051.7693561532,0.0001518843470107464
020180,6380.792626728111,6608.405529953917,6194.921658986175,6517.788940092166,618176.8350230415,-0.001274840123880844
020400,32458.190709046456,33126.28361858191,31797.066014669927,32407.457212713936,250499.9706601467,0.0002959162641892945
021040,2318.435207823961,2405.2942135289322,2240.6976365118176,4353.276283618582,535257.7563162184,-0.0004819133095375647
021820,16687.99511002445,16872.73838630807,16433.51263243684,16676.210268948656,17197.057049714753,3.7556127172782116e-05
022100,5717.131214343928,5870.2363488182555,5578.064384678077,5704.80032599837,428275.22249388753,0.0007952059170841506
023000,3795.7008964955176,3875.444172779136,3716.4629176854114,3791.878565607172,607472.2974735126,0.00046856464195024907
023430,4027.350448247759,4158.740016299918,3874.749796251019,4194.442542787286,1181596.4531377342,-0.0007945408395313916
023440,10103.867155664222,10333.44987775061,9862.061124694377,10157.446617766911,583119.283618582,0.0012243198650896316
023530,884.3569682151589,908.1051344743277,862.3080684596576,883.8370008149959,1850757.988590057,0.0002540825474524139
023770,6114.959250203749,6257.946210268949,6006.018744906275,6108.76935615322,373918.65688671556,0.00034623881322712807
023800,9688.299103504483,9947.463732681337,9427.454767726162,9665.792991035045,316116.3276283619,0.00028827090338703237
024060,699.319478402608,714.3488182559087,684.1206193969031,699.6650366748166,2900112.572127139,0.0006885185156049094
024090,4976.740016299918,5077.359413202934,4882.2860635696825,4977.098614506927,124505.8141809291,0.00049503266062394
024120,8948.475957620212,9087.909535452323,8796.238793806031,8944.755501222495,77788.8076609617,0.0002120479866248443
024740,3090.203748981255,3141.845965770171,3033.647106764466,3086.3447432762837,92085.12876935615,0.00016483512550523804
024830,83868.86715566422,85623.34963325184,82036.96006519967,83829.706601467,100775.31051344743,0.0005096102907960348
024880,71279.99185004075,72428.60635696822,70021.55664221679,71199.38875305624,137392.4881825591,-0.0002469291772386327
024890,19137.14751426243,19722.0293398533,18554.80032599837,19151.18989405053,488485.9942950285,0.0027173028745616085
025320,3954.557457212714,4095.2241238793804,3808.5582722086388,4034.5085574572126,1808504.9641401793,-0.0007476014800258233
025440,1942.5908720456398,1976.8573757131214,1910.8068459657702,1963.3382233088835,190840.62102689486,0.00031166922704625955
025560,8204.0097799511,8407.669111654443,8024.127954360229,8188.288508557457,284447.38304808474,0.00088375844869421
025900,3417.758761206194,3491.312143439283,3348.512632436838,3467.440912795436,312935.0717196414,0.0001971373938916473
025980,4476.483292583537,4560.709046454767,4387.261613691931,4475.900570497148,182685.29095354522,0.0007441905312491345
026180,2904.987775061125,2980.892420537897,2846.8989405052976,2901.1817440912796,1022210.3732681336,0.00046711719105582114
026260,14449.938875305623,14797.075794621027,14086.527302363489,14447.334963325184,266028.79706601467,0.0014118010013009048
027050,83369.73105134474,84725.64873675631,81929.67889160554,83334.39282803587,83763.65851670742,0.0008911658519449857
02826K,7496.030969845151,7650.9902200489,7330.586797066015,7513.989405052975,515002.90057049715,0.0010715470751867446
030720,12544.149959250204,12735.126324368379,12294.120619396903,12525.36674816626,65463.889160554194,-0.00016520703917305277
030790,6206.119804400978,6372.743276283619,6054.999185004075,6200.936430317848,279871.1792991035,0.0008557247881680995
031330,12826.889975550122,13261.260798696007,12338.049714751427,15065.121434392828,626872.739201304,0.0001331764183828437
032280,4321.951915240424,4420.709046454767,4239.59250203749,4318.1662591687045,77100.33414832926,-0.0002821675222453233
032300,10754.710676446617,10961.524042379788,10556.617766911166,10738.092909535453,210488.0162999185,3.693291182622569e-05
032500,36679.17685411573,37390.74979625102,35961.61369193154,36671.393643031784,112614.30154849225,0.00044200518586270373
032640,6057.078239608802,6199.80847595762,5912.502037489812,6043.651181744091,498261.44580277096,0.0006975314199601835
032800,2118.6625916870416,2167.2249388753057,2075.440097799511,2116.9339853300735,712814.3846780766,-0.00022755969609627948
032940,8319.360228198859,8476.010594947025,8158.031784841076,8301.59739201304,161358.608801956,-7.32206459438852e-05
032980,2360.1874490627547,2403.789731051345,2319.6169519152404,2358.0032599837,179447.77750611247,0.0003163956385294671
033100,2290.349633251834,2367.227383863081,2225.1801140994294,2285.325998370008,2037974.0619396903,0.0011561997955939934
033270,7173.227383863081,7215.004074979625,7109.796251018745,7166.870415647922,25356.232273838632,2.806868247145622e-05
033290,2696.903830480848,2755.564792176039,2643.076609616952,2693.1817440912796,672904.0252648736,-0.00019445914235978744
033430,13012.917685411572,13299.144254278728,12718.614506927466,13002.37978810106,314731.21434392827,0.0012987562801795363
033560,2097.7008964955176,2156.0252648736755,2039.763651181744,2093.912795436023,675216.0741646292,0.000301148221593006
033660,10120.325998370008,10408.545232273838,9876.79706601467,10107.192339038305,904354.7946210268,0.0009163979847280702
033790,2387.533822330888,2478.117359413203,2312.0154849225755,2389.7000814995927,6782862.669111654,0.003151599216183008
034810,7646.841890790546,7773.133659331704,7492.709861450693,7632.322738386308,93131.54441727791,-0.0003307681080492354
034830,6092.021189894051,6242.9706601467,5968.504482477588,6077.261613691931,677619.0945395273,0.0002888443076901859
034950,35217.889160554194,35830.562347188265,34531.17359413203,35171.31214343928,320583.8011409943,6.712461032422926e-05
035150,7972.257538712306,8113.496332518337,7836.18989405053,7969.482477587612,119095.13365933171,0.0004130755348383191
035200,3036.7310513447433,3105.8989405052976,2946.2176039119804,3029.6992665036673,697188.7685411572,-0.0013626922237263697
035460,5427.2167889160555,5496.495517522412,5346.088019559902,5425.126324368378,50610.03748981255,-0.0005276721566643199
035480,28867.114914425427,29379.706601466994,28311.24694376528,28806.03096984515,142398.15077424614,-0.0006379029619014989
035510,12561.418092909535,12889.55175224124,12249.429502852487,12541.116544417278,404248.2412387938,0.0002553729902003002
035600,12964.210268948655,13255.418907905461,12667.709861450692,12938.710676446617,175536.74164629178,0.0005818604731828295
035610,5319.3235533822335,5434.9837000815,5215.513447432762,5315.0285248573755,489733.3789731051,0.0010446430530423531
035620,24929.051344743275,25534.744091279543,24359.140994295027,24872.28606356968,555543.2567237164,-2.8194930210020988e-05
035760,43236.11392405063,44266.61884669479,42114.167369901545,43147.18143459916,195759.57102672293,0.0004822365211956834
035810,1728.2118989405053,1798.643031784841,1664.1858190709047,1758.5028524857375,5445476.378973105,0.0022752379669065985
035900,1603.2469437652812,1628.282803585982,1575.5338223308884,1602.5745721271394,912126.9519152404,0.0002460846265684364
036000,6088.748981255094,6217.9706601467,5962.42053789731,6082.881010594947,293665.74735126324,0.0009884210716416084
036030,14568.541157294214,14793.113284433577,14315.867970660147,14564.637326813367,34827.717196414014,0.0002974503359266458
036170,4432.061939690301,4541.3365933170335,4339.246128769356,4424.429502852486,768366.5802770986,0.000838966462853088
036260,3131.9070904645478,3210.717196414018,3060.8638956805216,3120.953545232274,1393320.901385493,0.0005609753708599373
036420,21789.771801140996,22194.29502852486,21299.022004889976,21768.378158109208,135926.1532192339,0.00017439785427525757
036540,4756.181744091279,4869.17685411573,4643.439282803586,4759.633251833741,178229.391198044,0.0015052430969464655
036710,19201.850040749796,19608.300733496333,18809.140994295027,24938.162184189077,499416.5631621842,0.00044620707797308616
036800,8142.370823145884,8300.067644661776,7994.658516707416,8126.894865525673,3699096.7106764466,0.0009233234274744178
