code,open,high,low,close,volume,abs_change,sq_abs_change,sq_abs_change100000
089140,4794.868785656072,4921.818255908721,4680.78076609617,4794.750611246944,328273.6275468623,0.02373138738527344,0.0005631787472299154,56.31787472299154
089150,3004.4417277913612,3092.9421352893237,2937.8932355338225,3003.3007334963327,616463.5264873676,0.02128847243169356,0.00045319905847497665,45.319905847497665
089230,1119.598207008965,1155.2876935615323,1082.8916055419722,1143.6226568867155,999331.0391198044,0.026807565434002707,0.0007186455644983367,71.86455644983367
089470,6503.21923390383,6592.885085574572,6400.464547677261,6494.861450692747,167162.59168704157,0.015103357449251075,0.00022811140623984794,22.811140623984794
089530,5880.968215158924,6034.706601466993,5704.897310513447,5858.847595762021,180477.31540342298,0.022127690606752636,0.0004896346915881689,48.963469158816885
089590,26104.17685411573,26542.041564792176,25610.192339038305,26075.90383048085,172010.17359413204,0.01826563239168449,0.0003336333266681537,33.36333266681537
089600,40062.933170334145,40852.50122249389,39190.45395273023,40000.007334963324,49311.9967400163,0.021968983888926506,0.0004826362531119124,48.26362531119124
089790,4203.842705786471,4323.561532192339,4088.8182559087204,4208.634881825591,179790.71882640588,0.024074465388897452,0.0005795798837612213,57.95798837612213
089850,8974.539527302364,9137.19641401793,8785.493072534637,8955.38304808476,66747.20619396903,0.019323396656376408,0.00037339365833965896,37.33936583396589
089890,4495.842705786471,4603.781581092095,4375.136919315403,4494.081499592502,109420.50774246128,0.021637006474224056,0.0004681600491656137,46.81600491656137
089970,8383.284482758621,8596.905172413793,8165.172413793103,8404.741379310344,215723.8655172414,0.022287878350472013,0.0004967495213654391,49.67495213654391
089980,16983.9771801141,17398.557457212715,16553.68378158109,16969.19315403423,289105.6805215974,0.02399962891464828,0.0005759821880408218,57.59821880408218
090080,1666.4115729421353,1715.3928280358598,1623.4458027709861,1662.3374083129584,962619.8508557457,0.02240264170152029,0.000501878355206696,50.187835520669594
090150,2492.2640586797065,2568.1442542787286,2432.675631621842,2492.7269763651184,320513.3031784841,0.022209091250863858,0.0004932437341891976,49.32437341891976
090350,8734.176854115729,8857.416462917685,8612.514262428687,8726.83781581092,132117.02444987776,0.013648182102481412,0.00018627287470249394,18.627287470249396
090355,10582.510187449063,10843.854930725347,10333.137734311329,10565.737571312144,28391.611246943765,0.02077695771100174,0.0004316819717247546,43.16819717247546
090360,18539.55990220049,19007.669111654443,18129.030154849224,18532.567237163814,185273.78321108394,0.02302337547627811,0.0005300758183216843,53.00758183216843
