code,open,high,low,close,volume,sq_change,sq_change10000
013520,1565.594947025265,1591.6495517522412,1536.4164629176855,1592.1524042379788,125508.85004074979,0.000470672010602916,47.0672010602916
013570,5871.479217603912,5960.448247758761,5778.092909535452,5865.554197229014,115570.2640586797,0.0005189307094994978,51.89307094994978
013580,18875.65607171964,19228.80195599022,18495.745721271393,18877.31051344743,45764.30725346373,0.0008070414363842916,80.70414363842916
013700,1255.4938875305625,1282.7123064384677,1227.0415647921761,1259.2306438467808,1529170.9282803587,0.000957096294680019,95.7096294680019
013720,649.7383863080685,669.3325183374083,632.3871230643847,650.518337408313,995036.9111654442,0.001340538874121513,134.0538874121513
013810,4919.335778321109,5075.929095354523,4797.889160554198,4915.3871230643845,1604540.5916870416,0.0023589645380453213,235.89645380453211
013870,6280.99837000815,6423.761206193969,6153.549307253464,6275.656071719642,316630.0700896495,0.0010675454962059917,106.75454962059916
013890,78584.51890034364,80291.17525773196,76762.07216494845,78579.85223367698,133315.48109965635,0.001462863299789104,146.2863299789104
013990,5395.032599837001,5512.860635696821,5302.114914425428,5388.2233088834555,659830.1287693562,0.0009654285050975336,96.54285050975336
014100,20376.536267318665,20851.305623471882,19954.853300733495,21649.45802770986,216945.9217603912,0.0010062972931730726,100.62972931730725
014130,6516.190709046455,6663.453952730237,6369.208638956805,6535.19152404238,332929.00162999186,0.0011789858037863914,117.89858037863914
014160,1053.037489812551,1074.0179299103504,1035.119804400978,1051.280358598207,3148973.306438468,0.0007475031010100421,74.7503101010042
014190,2345.4987775061127,2403.8223308883457,2294.484922575387,2343.0586797066017,813877.9616951916,0.0011956728039461304,119.56728039461304
014200,3585.640586797066,3696.807660961695,3485.5387123064384,3623.326813365933,1335831.4898125508,0.0018068687550802061,180.68687550802062
014280,5884.791361043195,5992.263243683781,5768.255908720456,5884.563977180114,70896.41646291768,0.0005635305157972372,56.35305157972372
014285,8745.308068459657,9055.479217603912,8478.706601466993,8765.59087204564,31692.104319478403,0.0026331485419664085,263.31485419664085
014440,4230.4686226568865,4294.046454767727,4163.740831295843,4232.978810105949,138662.2208638957,0.0004762889336777484,47.62889336777484
014470,3317.559087204564,3409.527302363488,3255.012224938875,3313.1907090464547,985230.3960880196,0.0011360862766876105,113.60862766876105
014530,3406.719641401793,3449.9869600651996,3355.4669926650367,3437.9339853300735,298351.847595762,0.0005447293637258824,54.472936372588244
014570,7800.488997555012,8024.0097799511,7617.571312143439,7787.477587612062,641374.0611246944,0.0015291032760119025,152.91032760119026
014580,3190.3096984515078,3254.796251018745,3129.0546047269763,3185.6519967400163,681077.2893235533,0.0010280845676844653,102.80845676844653
014620,9876.373268133659,10059.005704971476,9695.513447432762,9871.344743276284,229886.83944580276,0.0007440479561943241,74.4047956194324
014680,88069.51915240423,89664.3031784841,86491.60554197228,88135.85982070089,59215.15240423798,0.00053398023474747,53.398023474747006
014710,6202.966585167074,6293.382233088834,6098.264058679707,6198.133659331704,298757.6984515077,0.0006776054585549585,67.76054585549585
014790,4202.58761206194,4284.751426242869,4112.090464547678,4193.475957620212,222347.34311328444,0.0009423982407285647,94.23982407285646
014820,44037.81581092095,44855.37897310514,43283.41483292584,44003.01548492257,34587.21760391198,0.000615675659319918,61.5675659319918
014825,27172.942135289322,27704.604726976366,26592.46128769356,27157.57946210269,2257.912795436023,0.0013572913773378062,135.72913773378062
014830,46118.78565607172,46828.36185819071,45469.967400163,46163.488182559086,19291.887530562348,0.00026778771205371955,26.778771205371957
014910,3348.280358598207,3457.286063569682,3239.2257538712306,3343.158109209454,809099.5933170334,0.0020220491938412626,202.20491938412627
014915,11657.25346373268,12155.411572942136,11232.094539527303,11736.0065199674,84195.24286878566,0.003150452462893179,315.0452462893179
014940,1393.3096984515078,1437.0537897310514,1352.3561532192339,1404.4278728606357,793508.6927465362,0.0016642763272880917,166.42763272880916
014970,6726.874490627547,6940.476772616137,6549.396903015485,6724.233903830481,434520.23879380606,0.0019252300740894652,192.5230074089465
014990,2129.241238793806,2196.2730236348816,2063.4066829665853,2126.766911165444,1836844.7970660147,0.0023164407349078333,231.64407349078334
015020,965.3757131214344,988.9413202933986,941.3537082314589,963.2738386308068,645761.1597392013,0.0012201298249700785,122.01298249700785
015230,6292.351263243684,6376.433577832111,6201.339038304808,6372.01140994295,7809.670741646291,0.000308689446971015,30.8689446971015
015260,6686.616951915241,6887.799511002445,6517.023634881825,6681.534637326813,1749696.8402607988,0.0014202741548783868,142.02741548783868
015350,36908.72045639772,37283.8630806846,36517.23716381418,36912.46943765281,3841.7440912795437,0.00023711498390800078,23.711498390800077
015360,38189.03830480848,38521.02689486553,37858.47595762021,38161.57294213529,3180.997555012225,0.00013565591008775444,13.565591008775444
015540,9588.140179299104,9914.367563162185,9232.101874490627,9662.713936430318,693651.0994295029,0.0023244127465640277,232.44127465640278
015590,629.9796251018745,647.5810920945395,613.9127954360229,629.6593317033415,1664936.3757131214,0.0013549780187231365,135.49780187231366
015710,7927.921760391198,8077.8647106764465,7798.2233088834555,7915.460472697637,157100.81581092093,0.0006176123832316293,61.76123832316293
015750,5371.841890790546,5448.611246943765,5296.544417277913,5371.1352893235535,404279.5533822331,0.0006057147226699605,60.57147226699605
015760,36000.162999185006,36402.68948655257,35570.82314588427,35973.43113284434,1852529.585167074,0.00032832510035387123,32.83251003538712
015860,5390.986145069274,5502.718011409943,5281.9845150774245,5379.796251018745,333969.2958435208,0.001009147696276133,100.91476962761331
015890,5402.876935615322,5474.3806030969845,5330.98207008965,5404.555827220864,96322.95599022004,0.00032905231343310616,32.90523134331062
016090,2704.702526487368,2752.0334148329257,2657.999185004075,2699.99185004075,351441.94702526485,0.0005080728127126466,50.80728127126466
016100,14500.081499592501,14849.547677261613,14189.930725346374,14455.154849225753,215830.16462917684,0.0012815645996331131,128.1564599633113
016170,85316.09022556391,86620.45112781954,83929.02255639098,87251.72932330827,46706.36390977444,0.0004672707802009009,46.72707802009009
016250,45804.2379788101,46649.55012224939,44935.07253463733,46875.08964955175,12321.766911165445,0.0008993537069840076,89.93537069840076
016360,34802.904645476774,35187.885900570494,34385.8500407498,34787.27791361043,378349.09209453955,0.00036250293156185576,36.25029315618558
016380,30817.70171149144,31642.78891605542,29757.9054604727,35464.0488997555,81510.26487367564,0.0022488826141375527,224.88826141375526
016385,107809.70171149145,111444.032599837,104117.68541157294,115198.2705786471,6646.751426242869,0.0035970572494060447,359.70572494060445
016450,9853.655256723716,10033.023634881825,9634.653626731866,9837.216788916056,92173.74735126324,0.0009286337588688948,92.86337588688949
016580,17840.749796251017,18129.665851670743,17544.906275468624,17821.108394458028,102159.59576202118,0.00044972947653597176,44.972947653597174
016590,49780.68459657702,50725.14262428688,48813.93643031785,49752.852485737574,23322.312958435206,0.0006379248100961775,63.79248100961775
016600,866.000814995925,892.1735941320294,844.0709046454767,863.9779951100245,3068603.4523227382,0.001704064474725279,170.4064474725279
016610,4020.3748981255094,4072.7791361043196,3959.197229013855,4017.110839445803,95714.87693561532,0.0003839720400593657,38.39720400593657
016670,1495.1361043194784,1539.1287693561533,1457.365933170334,1493.7057864710675,2010945.1988590057,0.0017343295323042258,173.43295323042258
016710,9581.17359413203,9716.911165444173,9454.303178484108,9595.281173594132,41710.50611246944,0.0002153392884384104,21.533928843841043
016740,3465.5543278084715,3540.421731123389,3394.2255985267034,3458.181399631676,392679.9069981584,0.0007706391663592497,77.06391663592497
016790,17018.411949685535,17620.64465408805,16545.81761006289,16967.232704402515,221621.7279874214,0.0024774720575994912,247.7472057599491
016800,31632.925835370825,31992.542787286064,31383.333333333332,31709.779951100245,2111.554197229014,8.806197351993887e-05,8.806197351993887
016880,2230.277913610432,2271.3765281173596,2183.2950285248576,2228.845965770171,470647.67644661776,0.0008188619082344431,81.88619082344431
016920,1776.640586797066,1824.1801140994296,1732.4726976365118,1774.9657701711492,724213.2860635697,0.0010417768984903727,104.17768984903726
017000,5266.426242868785,5396.381418092909,5134.706601466993,5259.551752241239,218485.02689486553,0.0011815527733667437,118.15527733667437
017040,2585.1589242053788,2641.8663406682967,2531.60554197229,2580.9413202933983,940387.2974735126,0.0010961301024814184,109.61301024814183
017180,5385.533007334963,5547.488182559087,5259.863080684597,5371.197229013855,2252951.9877750613,0.0019811829267540417,198.11829267540418
017250,2704.6234718826404,2769.1858190709045,2642.4572127139363,2784.515892420538,848073.131214344,0.0011574603980414567,115.74603980414567
017370,5545.134474327629,5649.156479217604,5422.045639771801,5536.1858190709045,123615.88101059495,0.0006476266244948082,64.76266244948081
017390,82452.97473512632,83284.1075794621,81572.94213528933,82419.47840260799,666.1140994295029,0.00026029656547451306,26.029656547451307
017480,4350.672371638142,4426.177669111655,4277.114914425428,4347.400162999185,154424.09535452322,0.0007622512914317994,76.22512914317994
017510,5499.429502852486,5651.784841075794,5363.720456397718,5490.623471882641,537233.8435207824,0.0017782699234429949,177.8269923442995
017550,1816.1768541157294,1865.1312143439284,1777.2697636511818,1814.3333333333333,1981624.3773431133,0.0014266773523531591,142.66773523531592
017650,7358.9837000815,7542.467807660962,7178.316218418908,7522.139364303179,936147.7326813366,0.0010565499108662719,105.65499108662719
017670,238614.50692746535,241053.78973105134,236173.18663406683,238659.739201304,205644.25264873676,0.00020715722231217992,20.715722231217992
017680,7227.288117770768,7451.668769716089,7002.118822292324,7466.453207150368,2277903.185068349,0.003061283218788756,306.12832187887557
017800,47051.16381418093,47977.171149144255,46144.01059494702,47006.754686226566,379696.8638956805,0.001147455153956533,114.7455153956533
017810,13271.521597392013,13491.995925020376,13013.524042379788,13281.450692746535,59359.43846780766,0.0005895976743753682,58.959767437536826
017890,9292.624286878565,9471.695191524042,9101.809290953544,9272.339038304808,718893.0880195599,0.0008313447071474501,83.134470714745
017900,2359.229828850856,2401.882640586797,2314.9429502852486,2357.322738386308,342715.9698451508,0.0007487133211124874,74.87133211124875
017940,55900.48899755501,56407.41646291769,55191.483292583536,55874.53137734311,10734.269763651182,0.00026840710014950823,26.840710014950822
017960,7176.291768541158,7292.39608801956,7049.99185004075,7167.106764466178,496032.456397718,0.0005736180075122848,57.36180075122848
018000,2154.314588427058,2215.4604726976363,2093.079054604727,2156.123064384678,3026502.7644661777,0.001563111373195741,156.3111373195741
018120,31156.823960880196,31373.629176854116,30884.786471067644,31452.696821515892,4722.326813365933,9.601705683961668e-05,9.601705683961669
018250,38345.76023391813,39170.540935672514,37514.0350877193,38289.1081871345,249498.86403508772,0.0008447001258240314,84.47001258240314
018260,188112.46943765282,190850.85574572126,185490.62754686226,188083.9445802771,138899.9771801141,0.0004785146683082131,47.85146683082131
018290,6969.4938875305625,7144.048899755501,6784.59576202119,7056.7139364303175,622639.4034229829,0.001179712630852612,117.9712630852612
018310,12707.215158924206,12928.817440912795,12479.715566422168,12697.881825590872,67636.1825590872,0.0006831968414502788,68.31968414502788
018470,1173.0220048899755,1195.5256723716382,1152.1858190709047,1170.9160554197229,442877.9665851671,0.0005923141722938165,59.23141722938165
018500,1791.837815810921,1817.8728606356967,1760.3822330888345,1791.7017114914424,323184.2770986145,0.0006865263339658772,68.65263339658772
018620,3835.1181744091277,3940.411572942135,3734.3740831295845,3822.230643846781,980886.7538712306,0.001740377684124815,174.03776841248148
018670,89800.34718826406,90990.55582722086,88354.66666666667,89732.32844335778,19490.463732681335,0.00041981578790434407,41.981578790434405
018680,10351.955990220049,10641.287693561531,10109.706601466993,10334.775876120619,252289.89975550122,0.0015316920079980845,153.16920079980844
018700,4186.796251018745,4339.614506927465,4042.7815810920947,4177.291768541158,797264.5859820701,0.002667469063895823,266.7469063895823
018880,11067.840260798695,11280.0162999185,10871.36837815811,11184.580277098614,1125296.7921760392,0.0006350266960524618,63.502669605246176
019010,1452.9079054604726,1478.2110839445802,1423.5460472697637,1469.4726976365118,73961.5273023635,0.0004019332929961867,40.19332929961867
019170,18940.48084759576,19882.9543602282,18107.722086389567,19126.308068459657,2186447.713121434,0.0024861648353044254,248.61648353044254
019175,22305.863895680523,23678.247758761205,21157.176039119804,22384.339853300735,131794.20945395273,0.003265727253882142,326.57272538821417
019180,2617.8158109209453,2682.233088834556,2546.3691931540343,2614.9429502852486,235513.91605541972,0.001089942263597862,108.99422635978621
019210,10097.958435207824,10276.947840260798,9913.308883455582,10098.080684596576,187956.34311328444,0.0006496289140207262,64.96289140207261
019440,16904.41727791361,17078.973105134475,16678.883455582723,16901.108394458028,8657.272208638957,0.0002878899961790119,28.78899961790119
019490,4454.233903830481,4555.684596577017,4354.873675631622,4448.826405867971,38440.58190709046,0.0010983798230220668,109.83798230220667
019540,4744.5313773431135,4837.045639771801,4657.8647106764465,4741.145069274654,454772.89486552565,0.0010306437042400497,103.06437042400496
019550,798.4034229828851,822.6764466177669,777.4058679706601,795.9869600651997,5630139.308883456,0.001860671975213526,186.0671975213526
019570,1265.2705786471067,1310.7017114914424,1218.1132844335777,1297.7954360228198,1757288.2982885086,0.0021155964480005836,211.55964480005835
019590,599.959250203749,616.5224123879381,584.9079054604726,1180.9877750611247,1561001.2689486553,0.0007293278418124861,72.9327841812486
019660,3991.3162184189077,4089.00162999185,3864.885900570497,3977.644661776691,155017.89486552568,0.0014538826199587387,145.38826199587388
019680,7046.552567237164,7124.42542787286,6976.401792991035,7045.427872860636,112707.1988590057,0.00035825031437785205,35.825031437785206
019685,4496.442542787286,4518.207008964955,4459.653626731866,4490.346373268134,30670.48247758761,8.576165440858247e-05,8.576165440858247
019770,4013.944580277099,4152.958435207824,3904.0912795436025,4006.1776691116543,862154.6169519152,0.0020839409828033594,208.39409828033592
019990,4740.79380603097,4871.293398533007,4619.083129584352,4736.660146699266,212595.6577017115,0.0015552988783128106,155.52988783128106
020000,34381.499592502034,34964.42542787286,33818.1336593317,34388.34555827221,80967.358598207,0.000609227427162941,60.9227427162941
020120,3871.968215158924,3986.854115729421,3772.286063569682,3878.20293398533,223352.41564792176,0.0014293321588580983,142.93321588580983
020150,33845.68622656887,34555.91279543602,33117.19722901386,33810.073349633254,540454.292583537,0.0010080594020187895,100.80594020187895
020180,1460.3447432762837,1506.9502852485737,1421.799511002445,1457.8940505297473,3036752.9796251017,0.0015591545690140317,155.91545690140316
020400,8930.154849225753,9138.127954360229,8745.308883455582,8965.048084759575,5012.932355338224,0.0009676308758903417,96.76308758903417
020560,22267.769356153218,22671.300733496333,21883.57131214344,22342.0293398533,650026.5745721272,0.0010373136155203933,103.73136155203933
020710,6191.169519152404,6290.146699266504,6090.643846780766,6187.522412387938,81415.97962510187,0.00047487595690406503,47.4875956904065
020760,4666.744091279544,4784.221678891606,4558.031784841076,4665.451507742461,328373.88182559086,0.001287672686588647,128.7672686588647
021040,1110.8215158924206,1137.9445802770986,1084.5403422982886,1109.4490627546863,1149754.4922575387,0.0010722142282358054,107.22142282358054
021045,1643.2257538712306,1703.0937245313773,1593.5819070904645,1639.6731866340667,297306.44498777506,0.0018183989292341587,181.83989292341587
021050,1797.604726976365,1851.7840260798696,1749.6691116544416,1797.4058679706602,2095990.3643031784,0.001463458821620782,146.3458821620782
021080,2346.6340668296657,2418.031784841076,2285.9804400977996,2338.3129584352077,2974786.2542787287,0.0018660326473786738,186.6032647378674
021240,87582.72208638956,88896.41401792991,86273.22738386308,87603.70823145885,229213.34474327628,0.0005536676353053409,55.36676353053409
021320,8195.085574572127,8334.299103504483,8034.233903830481,8188.264058679707,83921.65199674001,0.0007306583323936176,73.06583323936177
021650,3198.3365933170335,3279.235533822331,3129.5843520782396,3198.400162999185,398241.31703341485,0.0011943621416460762,119.43621416460762
021820,10531.100244498777,10678.85085574572,10379.127954360229,12851.246943765282,8668.821515892421,0.00022555550781907266,22.555550781907264
021880,510.079054604727,525.5305623471883,494.8997555012225,534.3512632436838,2268212.0806845967,0.0015966893586506236,159.66893586506237
022100,6053.325183374083,6145.6193969030155,5960.876120619397,6046.0472697636515,1189484.7538712306,0.0006281138482013244,62.81138482013244
022220,2322.5061124694375,2363.81010594947,2277.1149144254277,2317.7832110839445,455627.94702526485,0.0005828368595992797,58.283685959927965
023000,3091.434392828036,3118.3129584352077,3054.559902200489,3088.557457212714,26807.35044824776,0.00020822672927555273,20.822672927555274
023150,7136.699266503668,7247.102689486553,7017.6446617766915,7125.790546047269,170960.03748981256,0.0008177819216870952,81.77819216870952
023160,9941.352893235533,10130.855745721272,9760.562347188265,9942.420537897311,105195.00814995925,0.000656063908204103,65.6063908204103
023350,5503.553382233089,5647.339038304808,5382.819885900571,5497.375713121434,244399.93724531378,0.0013099851214382126,130.99851214382127
023410,5402.526487367563,5500.211898940505,5303.577832110839,5394.00162999185,838499.2518337409,0.0007805471192054172,78.05471192054172
023430,3872.418219461698,4022.1407867494822,3758.2919254658386,5051.693581780538,10298852.401656315,0.003923381395153101,392.3381395153101
023440,1494.2665036674816,1536.0912795436022,1451.6104319478402,1768.1075794621026,838311.4189079055,0.001359779267642571,135.97792676425712
023450,23799.848410757946,24043.061124694377,23491.76609616952,23989.75957620212,2646.283618581907,0.00036967202153011177,36.96720215301118
023460,1496.4099429502853,1525.7416462917686,1470.1140994295029,1496.760391198044,259889.6218418908,0.0005725692666607898,57.25692666607898
023530,176865.26161369192,179420.03667481663,174316.08231458842,179750.26487367562,103479.39690301548,0.0005033848244204383,50.33848244204383
023590,20837.48981255094,21173.553382233087,20495.721271393642,20824.00162999185,227462.38304808477,0.0006277511761753155,62.77511761753155
023600,7780.041564792176,7899.7832110839445,7644.41890790546,7788.794621026895,104599.16870415647,0.000540276623334485,54.0276623334485
023760,610.1475142624287,616.7807660961695,602.200488997555,609.7905460472698,307537.423797881,0.0002599193348756947,25.991933487569472
023770,6480.365933170334,6684.092909535452,6273.874490627547,6506.767726161369,87201.79299103505,0.002032168626002227,203.2168626002227
023790,4231.4751426242865,4372.954360228199,4100.684596577017,4221.699266503668,78335.75305623472,0.0020699295051398534,206.99295051398533
023800,6010.313773431133,6164.718826405868,5888.818255908721,6015.896495517522,388390.18418907904,0.0011739052469758732,117.39052469758732
023810,5042.432762836186,5113.052159739202,4951.2102689486555,5047.200488997555,25763.839445802772,0.00043555395127883824,43.55539512788383
023890,51563.93643031785,52144.53952730236,50950.52974735126,51544.172779136105,6861.994295028525,0.00020080765464845952,20.080765464845953
023900,13272.687041564792,13617.281988590057,12957.575387123065,13253.502852485737,307187.6324368378,0.0012371889591294063,123.71889591294062
023910,34220.41564792176,34701.79299103504,33673.43113284434,34186.756316218416,39068.292583537084,0.00038074571664024616,38.07457166402462
023960,1840.9714751426243,1894.5737571312143,1783.083129584352,1836.4482477587612,147129.09046454768,0.002118101167451732,211.8101167451732
024060,4181.601466992665,4299.563977180114,4089.3398533007335,4181.809290953545,935206.2599837001,0.001821675477580288,182.1675477580288
024070,3392.066829665852,3424.159739201304,3346.8573757131217,3385.7823960880196,18539.670741646292,0.00018575749803693227,18.575749803693228
024090,11930.154849225753,12047.799511002446,11761.654441727791,11908.842705786472,13916.088834555827,0.0001875410525983388,18.754105259833878
024110,12723.659331703342,12851.61369193154,12589.396903015486,12724.205378973105,1345789.412387938,0.00028519049411790235,28.519049411790235
024120,6338.276283618582,6432.0089649551755,6231.923390383048,6339.070904645477,30650.093724531376,0.0005494817543999517,54.94817543999517
024660,4115.096774193548,4174.0161290322585,4060.701612903226,4180.395161290323,247312.91451612904,0.00035235536391730617,35.23553639173062
024720,34620.242053789734,35331.8109209454,33882.79054604727,34545.80277098614,103265.9478402608,0.0009729414724261127,97.29414724261127
024740,1990.4580277098614,2042.4653626731867,1947.4058679706602,1987.8940505297473,1759323.0733496333,0.0014981613097648707,149.81613097648707
024800,3705.7823960880196,3796.837815810921,3625.040749796251,3701.927465362673,357570.185004075,0.0009708383535737001,97.08383535737
024810,2703.3659331703343,2771.987775061125,2639.8166259168706,3149.273838630807,14211474.856560716,0.0014281600593504262,142.81600593504263
024830,5414.474327628362,5497.033414832926,5318.720456397718,7223.830480847596,10739.568867155664,0.00041133890858929893,41.133890858929895
024840,2430.60880195599,2502.4678076609616,2371.032599837001,2464.636511817441,2087624.0749796252,0.0014116017885459058,141.16017885459058
024850,837.2673186634066,862.840260798696,812.3895680521597,835.0945395273023,1355959.0847595762,0.001953343967092284,195.3343967092284
024880,4648.920130399348,4736.935615321923,4561.82151589242,4652.110839445802,184294.0513447433,0.0007266052270941546,72.66052270941546
024890,2124.2632436837816,2160.8492257538715,2081.999185004075,2122.884270578647,269958.2681336593,0.0006425429288922995,64.25429288922996
024900,1567.0660146699267,1606.643031784841,1531.9869600651996,1563.964955175224,785402.7946210268,0.0013229977636960725,132.29977636960726
024910,2150.044824775876,2194.1149144254277,2110.319478402608,2148.118989405053,313773.4792176039,0.0010680361744293367,106.80361744293367
024940,2933.398533007335,2996.1450692746535,2875.4767726161367,2932.4531377343114,136453.934800326,0.0007711110290181469,77.11110290181469
024950,10247.80358598207,10426.039119804402,10062.689486552566,10230.289323553383,189453.9641401793,0.0007296075136979202,72.96075136979202
025000,57781.825590872046,58539.03830480848,56928.15810920946,57802.40423797881,6884.958435207824,0.0002797409791901506,27.974097919015062
025320,2892.836185819071,2982.8198859005706,2818.9486552567237,2923.5493072534637,3837953.0831295843,0.0019307066386686274,193.07066386686273
025440,1074.2550937245314,1105.0236348818255,1046.916870415648,1071.2428687856561,1997954.8997555012,0.0017309008678563457,173.09008678563455
025530,4115.293398533007,4151.255093724531,4068.3129584352077,4114.433577832111,10412.898940505298,0.00014074087618479834,14.074087618479833
025540,59944.25427872861,60934.229828850854,58993.439282803585,59942.0945395273,25453.078239608803,0.0005870016319988524,58.70016319988524
025550,3131.960065199674,3198.6430317848412,3072.6242868785657,3127.118989405053,705007.1613691931,0.0008240514376292441,82.40514376292441
025560,49567.14180929095,50573.41646291769,48718.78402607987,49757.47432762836,14933318.845965771,0.0009476137867839355,94.76137867839354
025620,8004.530562347189,8228.20456397718,7768.433577832111,8224.581907090465,948469.9731051344,0.0016151546376242502,161.51546376242501
025750,1502.9364303178484,1532.7424612876935,1475.8304808475957,1500.962510187449,3166504.380603097,0.0009908999240756191,99.08999240756191
025770,10216.373268133659,10402.942135289324,10036.976365118175,10203.911980440098,126859.69274653627,0.0006861976444252434,68.61976444252434
025820,1912.1035044824775,1959.4963325183373,1872.4425427872861,1910.4458027709861,876650.7000814996,0.001135051399303732,113.5051399303732
025860,10036.169519152405,10227.9869600652,9858.82640586797,10025.684596577017,275001.1752241239,0.0007970289466118025,79.70289466118025
025870,7094.19315403423,7287.306438467807,6931.919315403423,7084.074979625102,153157.3553382233,0.0013707128080532637,137.07128080532638
025880,2657.3887530562347,2734.8533007334963,2587.472697636512,2654.80358598207,437992.0709046455,0.0016168414656189721,161.68414656189722
025890,2348.41075794621,2403.245313773431,2301.644661776691,2347.41075794621,105791.53463732681,0.0008387854086210446,83.87854086210446
025900,24411.53871230644,24848.532192339037,23921.854930725345,24386.911980440098,73622.27546862265,0.0007545827659212325,75.45827659212325
025950,7263.838630806846,7476.968215158924,7053.989405052975,7291.140994295029,132139.4881825591,0.0019580254953857792,195.80254953857792
025980,9187.083129584353,9441.311328443358,8955.757131214345,9246.153219233904,2524883.554197229,0.0018266589377908744,182.66589377908744
026040,6888.838630806846,7054.934800325998,6736.617766911166,6880.582722086389,232071.30154849225,0.0011866313296684796,118.66313296684797
026150,5257.2925835370825,5421.324368378158,5111.828850855746,5251.9902200489,632287.5721271393,0.0019667429241269413,196.67429241269411
026180,2029.878752886836,2063.2505773672056,1986.0623556581986,2053.9953810623556,258927.90993071595,0.000464779253844381,46.4779253844381
026260,40287.94387001477,41767.98966026588,38748.71491875923,41346.65288035451,1235558.5435745937,0.004729602636615214,472.9602636615214
026890,5971.2102689486555,6137.339038304808,5818.158109209454,5964.490627546862,2671985.6145069273,0.0015667663034156741,156.6766303415674
026910,3908.239608801956,4018.1092094539526,3821.519967400163,3906.4099429502853,248441.50203748982,0.0011214358525746184,112.14358525746184
026940,3401.124694376528,3482.8443357783212,3328.8223308883457,3398.8467807660963,389941.06764466176,0.0010315709119963533,103.15709119963533
026960,24644.702526487366,24958.109209453953,24360.676446617766,24661.898940505296,106953.83944580278,0.00029639916201244543,29.639916201244542
027040,1220.3944580277098,1251.7921760391198,1192.7742461287694,1217.837815810921,1034126.1214343929,0.0010329694706080622,103.29694706080622
027050,5856.731866340669,5987.60391198044,5743.459657701712,5841.552567237164,958629.7367563163,0.0010657919169156877,106.57919169156877
027360,1458.2341650671785,1509.57773512476,1423.813819577735,1459.9213051823417,3656859.8541266792,0.001426453038323808,142.6453038323808
027390,35811.7031398668,36482.15984776404,35107.94481446242,36447.002854424354,40453.08753568031,0.0009552488487618927,95.52488487618928
027410,22846.011409942952,23212.453952730237,22436.714751426243,23778.488182559086,244317.6153219234,0.0007373842811652131,73.7384281165213
027580,2082.512632436838,2146.5704971475143,2030.5493072534637,2078.965770171149,1298238.7261613691,0.0016317868822794273,163.17868822794273
027710,1289.039119804401,1312.5876120619396,1265.0643846780765,1286.6136919315404,1418176.977180114,0.0007623826559669894,76.23826559669894
027740,800.1727791361043,816.8149959250204,783.6259168704156,798.4506927465362,5597470.755501223,0.0012648536755227651,126.48536755227651
027830,2136.6748166259167,2201.5077424612878,2082.2518337408314,2132.2176039119804,1411571.3170334147,0.0016222409824837294,162.22409824837294
027970,1524.0839445802771,1560.8329258353708,1484.9413202933986,1523.007334963325,279077.3422982885,0.0007860900558226157,78.60900558226156
028040,2566.315403422983,2665.766911165444,2456.312143439283,2615.1035044824775,886238.1850040749,0.00270713485598432,270.713485598432
028050,13794.458027709861,14022.673186634067,13550.02444987775,13854.482477587611,1899772.8883455582,0.0007684930255981681,76.8493025598168
028080,4812.2860635696825,4883.076609616952,4738.651181744091,4804.17685411573,59463.52974735126,0.0005860288563169565,58.60288563169565
028100,14559.926650366748,14900.260798696007,14231.524042379788,14539.934800325998,179748.17440912797,0.0011882005759245044,118.82005759245044
028150,174957.86471067645,177099.4295028525,172652.89323553382,174957.62021189893,17724.252648736758,0.00040297414300375717,40.29741430037572
028260,121300.57049714752,122848.89975550122,119788.1825590872,121249.38875305624,456087.2420537897,0.0003905087386491115,39.05087386491115
02826K,85515.24042379788,86459.65770171149,84341.32029339853,85407.00896495518,10798.261613691931,0.00039735362630308164,39.73536263030817
028300,27075.33903830481,27980.24857375713,26211.270578647105,27101.585167074165,996483.7701711492,0.0025237676334642764,252.37676334642762
028670,4467.754686226569,4543.891605541972,4392.80358598207,4463.264058679707,2519457.04400978,0.0007748371375857425,77.48371375857425
029460,16171.797881010594,16529.044824775876,15804.585167074165,16583.281173594132,121294.55012224939,0.0008953653222837954,89.53653222837954
029480,1249.4221678891606,1292.6960065199673,1211.078239608802,1256.2567237163814,1317231.0904645477,0.0024275260249586286,242.75260249586287
029530,46742.29828850856,47304.97147514262,46174.69437652812,46772.616136919314,12405.00488997555,0.0002846542669730645,28.465426697306448
029780,36606.03096984515,37065.8924205379,36183.90383048085,36636.43031784841,169345.44091279543,0.0003276936490509914,32.76936490509914
