code,mean_close,mean_changes,mean_chagesratio,mean_open,mean_high,mean_low,mean_volume,mean_amount,mean_marcap,mean_stocks,mean_rank
094480,4381.0204081632655,87.26938775510204,2.0058367346938777,4397.322448979592,4500.224489795918,4290.285714285715,206699.0897959184,1020959449.7836736,156193894393.7551,36078968.012244895,887.8791836734694
094800,3916.159183673469,17.97142857142857,0.4577795918367346,3924.861224489796,3938.555102040816,3890.881632653061,59676.58530612245,234905109.8612245,363554017905.83264,92834331.0,444.6383673469388
094820,5434.371428571429,85.98775510204082,1.4753632653061224,5434.004081632653,5529.285714285715,5340.138775510204,135275.28734693877,918287853.8163264,81943305369.34285,15078709.0,1388.976326530612
094840,6807.131557035804,118.16819317235635,1.7260699417152374,6814.462947543713,6947.552039966695,6697.589508742714,113321.09408825978,916073799.4338052,69130823371.61533,10234341.737718567,1537.910907577019
094850,9465.78775510204,163.29795918367347,1.776016326530612,9475.457142857143,9646.648979591837,9289.857142857143,148551.53142857144,1347066058.7706122,132521028571.42856,14000000.0,1033.7828571428572
094860,987.562448979592,26.90122448979592,2.545404081632653,989.964081632653,1020.7779591836736,959.6114285714284,940508.751020408,1099202512.6718369,47610571421.256325,47596388.423673466,1817.677551020408
094940,11979.742857142855,486.5877551020408,3.6888,11995.269387755105,12481.538775510204,11588.963265306122,780380.0048979592,13002051566.155102,76958412983.54694,6327170.005714286,1515.6922448979592
094970,3328.8816326530614,87.70612244897958,2.604187755102041,3332.4489795918366,3425.6857142857143,3240.620408163265,353565.37306122447,1213456441.832653,55752908515.265305,16748240.0,1703.3028571428572
095190,4343.844897959184,111.59591836734694,2.6068,4349.902040816327,4476.146938775511,4248.024489795918,1609142.3330612243,7911973390.887347,131060692477.00407,29968452.15510204,1044.631836734694
095270,21703.648979591835,547.7714285714286,2.631624489795918,21729.604081632653,22299.80408163265,21136.608163265308,69619.16,1359785704.2163265,233063171989.45303,10892328.504489796,697.0522448979592
095300,3048.283505154639,157.44329896907217,6.3100000000000005,3090.938144329897,3245.144329896907,2934.3917525773195,1208947.7422680412,2805692565.2268043,36737265751.298965,12297687.13402062,1815.9896907216496
095340,17912.718367346937,400.71020408163264,2.33890612244898,17939.2,18324.82448979592,17522.914285714287,173258.4930612245,3105242143.1012244,242702182565.4857,13614812.458775513,651.6628571428571
095500,4423.473469387755,80.26122448979592,1.9106530612244896,4434.395918367347,4510.0489795918365,4345.959183673469,187200.2448979592,876822465.2979592,103637723358.62856,23509235.77469388,1227.3804081632652
095570,11726.097359735972,184.98762376237624,1.5594389438943894,11765.037128712873,11967.483498349837,11503.692244224423,132930.46782178216,806672752.0214522,278964683881.06433,39281278.51155116,583.8877887788778
095610,24107.38775510204,572.8571428571429,2.451355102040816,24159.42857142857,24670.48979591837,23589.83673469388,358850.47918367345,8565935071.364898,462700915978.0816,18938641.08244897,396.14938775510205
095660,15921.020408163266,398.6938775510204,2.4430857142857145,15945.34693877551,16318.367346938776,15579.42857142857,325925.7126530612,5989723619.632653,348932881607.3061,21916073.97632653,474.52979591836737
095700,77011.75510204081,2198.122448979592,2.74145306122449,77108.73469387754,79201.63265306123,74989.4693877551,357524.2791836735,35708481101.79592,1554601359195.9185,19714095.14122449,164.7730612244898
095720,6776.027227722772,102.67326732673268,1.529595709570957,6787.978547854786,6881.64603960396,6673.490099009901,324268.7698019802,1622076048.5024753,278290059565.41254,51751189.35066006,594.3514851485148
095910,7195.2040816326535,134.5387755102041,1.954644897959184,7203.118367346939,7338.289795918367,7061.0,271884.5551020408,2109321965.7551024,92230368713.74286,12892838.28489796,1309.7142857142858
096040,325.6098214285714,8.803571428571429,2.514544642857143,327.0803571428572,337.81607142857143,317.8392857142857,9931965.5375,4335259755.36875,64438737527.32143,224152115.34285715,1605.7160714285717
096240,18553.30612244898,379.83673469387753,2.011697959183673,18554.69387755102,18940.04081632653,18129.714285714286,97313.72979591836,1976846571.2244897,134390230189.71428,7213052.893061224,999.6955102040816
096300,451.6457142857143,4.030204081632653,0.8736,452.21469387755104,456.825306122449,447.2016326530612,663316.0497959184,349145273.8759184,56751961968.61306,126593192.84163263,1683.1861224489796
096350,1795.4720133667502,56.43107769423559,2.9090977443609023,1798.735171261487,1863.733500417711,1733.9256474519632,2417668.961570593,1845454090.4753551,46674775097.8797,58544859.72765247,1802.375104427736
096530,55937.38775510204,1664.8979591836735,2.2383020408163268,56111.34693877551,57586.16326530613,54647.87755102041,743983.1608163265,82078606694.18204,1467462549115.102,26234020.0,212.9355102040816
096610,6608.111201962388,142.19133278822568,2.2931725265739984,6614.791496320523,6763.744889615699,6457.457072771873,315313.2289452167,2040557088.4260013,54153073239.3336,8211155.293540474,1720.6892886345054
096630,2225.8979591836733,56.326530612244895,2.603869387755102,2231.612244897959,2289.955102040816,2178.528979591837,3804251.1240816326,9301133192.152653,145274841856.2449,65265724.0,946.9771428571428
096640,4219.139591836734,89.06775510204082,2.330522448979592,4227.267755102041,4317.0718367346935,4128.151020408163,224070.20653061225,1050917296.395102,88971431079.26367,21841891.40653061,1411.3820408163265
096690,2596.5574468085106,102.6531914893617,3.581170212765957,2606.840425531915,2714.6382978723404,2509.053191489362,5906398.770212766,5675150139.686171,91991831669.70108,151000864.42446807,1390.155319148936
096760,8147.910204081632,161.1265306122449,1.916661224489796,8156.29387755102,8331.18775510204,7994.559183673469,412507.0857142857,3562871312.220408,506299756755.053,62636089.59755102,350.09061224489795
096770,172137.8775510204,2764.6530612244896,1.709795918367347,172192.57142857142,174644.89795918367,169586.5306122449,396611.1706122449,62646523193.02694,15916825933518.04,92465564.0,19.841632653061225
096775,113643.95918367348,1417.3061224489795,1.2880163265306122,113749.7551020408,115029.91836734694,112074.6530612245,14196.863673469388,1756968035.2857144,141876073387.83673,1248426.0,961.9183673469388
096870,3291.4,72.5061224489796,2.141355102040816,3291.057142857143,3384.2938775510206,3201.2326530612245,100999.12326530612,393939438.8857143,21981285760.0,6678400.0,2102.0702040816327
097230,3933.518367346938,80.65714285714286,2.016587755102041,3935.297959183674,4020.297959183674,3852.277551020408,434569.9706122449,1751434476.828571,386393602123.2204,101013975.53224488,445.33306122448977
097520,22149.42857142857,533.3061224489796,2.439420408163265,22206.530612244896,22691.591836734693,21683.632653061224,264811.58040816325,7343730207.363265,264662183940.4898,11083277.906938776,694.9502040816327
097780,2675.487623762376,79.04950495049505,3.118589108910891,2678.564356435644,2760.545379537954,2595.838283828383,11165464.797029704,18677145490.42822,247111912702.7838,155390100.94966996,697.2425742574258
097800,2463.0489795918365,82.70204081632653,3.1029714285714283,2470.228571428572,2552.6530612244896,2380.967346938776,830033.5959183674,1884665669.918368,59125377295.22857,28018441.61387755,1668.7469387755102
097870,11429.31836734694,295.2244897959184,2.588587755102041,11450.0,11752.84081632653,11176.044897959184,184950.50530612245,2339304032.734694,77382146244.89796,7007755.102040816,1458.111836734694
097950,349571.4285714286,4382.857142857143,1.297330612244898,349563.2653061224,353791.4285714286,345160.0,49597.40897959183,17250838294.309387,4940059551286.53,14179614.41142857,56.55918367346938
097955,153684.89795918367,1820.4897959183672,1.203526530612245,153666.3673469388,155403.18367346938,151448.89795918367,5096.691428571428,769546352.3591837,204006405152.65308,1327433.0,722.1183673469387
098120,4802.734693877551,117.14285714285714,2.5174204081632654,4803.636734693878,4936.759183673469,4694.338775510204,159103.01142857142,871847049.2204082,39924009670.28571,8312766.0,1898.70612244898
098460,77645.14285714286,1450.4897959183672,1.7863183673469385,77638.12244897959,78920.6530612245,76284.5306122449,65579.36653061224,5217407756.432653,1063156829388.0,13687471.0,205.81061224489795
098660,3167.0489795918365,53.25714285714286,1.684326530612245,3167.097959183673,3240.726530612245,3094.620408163265,27630.86530612245,92881875.51428571,28424009733.54286,9253355.17877551,2038.4669387755105
099190,27131.30612244898,436.7755102040816,1.6305632653061224,27185.91836734693,27602.85714285714,26696.73469387755,83644.8081632653,2272969187.1306124,372499649999.4286,13730787.87755102,444.3012244897959
099220,1940.5551020408163,57.55918367346938,2.7898448979591834,1944.8816326530607,2005.8816326530607,1891.3510204081635,2491597.281632653,6889019816.134694,77005655172.45714,38386533.35591837,1485.646530612245
099320,32961.63265306123,690.7755102040817,2.1456,32975.142857142855,33641.4693877551,32292.28571428572,50084.30040816327,1406833603.632653,137949868788.0408,4390526.535510204,992.7289795918368
099340,1224.5998151571164,19.70517560073937,1.909001848428836,1227.728280961183,1247.503696857671,1204.4103512014788,1299602.856746765,645867957.9334565,27867238313.67837,22756200.0,2026.4029574861368
099350,1734.513812154696,50.63627992633518,2.8735727440147327,1742.5405156537754,1797.754143646409,1687.279005524862,418511.9079189687,804684738.3471454,5696143359.116022,3284000.0,2247.941988950276
099410,2518.4783673469387,70.7795918367347,2.5905551020408164,2523.4726530612243,2600.5591836734693,2444.3869387755103,553588.7093877551,1893683493.258776,32419507580.630203,13010670.57142857,1986.446530612245
099440,3403.465306122449,51.33061224489796,1.603208163265306,3406.555102040816,3473.7877551020406,3352.359183673469,515314.1967346939,1713379156.534694,86671998956.74286,25918766.52489796,1357.1648979591837
099520,1716.4163265306122,49.52244897959184,2.872130612244898,1717.5591836734693,1774.7673469387755,1665.2816326530613,268872.81795918365,500644879.0530613,29435638583.18368,16747818.96244898,2019.128163265306
099660,1578.7489823609226,41.12754409769335,2.806797829036636,1580.6757123473542,1617.0705563093622,1539.2075983717775,2099480.78697422,2198783211.824966,93592491799.01764,60758293.9945726,1281.76526458616
099750,18349.83870967742,395.6854838709677,2.247943548387097,18386.00806451613,18802.016129032258,17947.782258064515,83087.70967741935,1586527202.298387,117182070000.0,6386000.0,1143.2217741935483
099830,2308.964824120603,104.2462311557789,4.0201005025125625,2309.911222780569,2402.281407035176,2227.326633165829,4109124.407035176,5205181967.190955,91471039807.19264,67678121.04690117,1353.5829145728644
100030,12367.689795918368,239.28979591836736,1.833510204081633,12370.94693877551,12633.967346938776,12110.832653061225,47108.20081632653,670611977.8204081,40611956130.51428,3283714.0,1884.6130612244897
100090,6648.281632653061,190.97551020408164,2.674604081632653,6645.538775510204,6857.004081632653,6446.220408163265,511074.3583673469,5201057953.32653,147696539860.02856,20878336.789387755,1094.2285714285715
100120,42661.51020408164,833.2244897959183,2.005575510204081,42698.24489795919,43483.06122448979,41887.22448979592,71962.24653061225,3055375509.3363266,426694665757.3469,10001865.0,412.7322448979592
100130,5313.885714285714,124.73877551020408,2.336097959183673,5326.702040816326,5441.183673469388,5212.008163265306,1305886.2995918368,8569403640.706122,303651371371.4286,57143000.0,555.1428571428571
100220,10400.563265306122,170.8734693877551,1.6290285714285715,10420.628571428571,10588.763265306125,10209.14693877551,90898.76897959184,891883036.2195919,135173427013.29796,12996741.0,1026.8783673469388
100250,2910.865306122449,22.77959183673469,0.7990285714285714,2911.2204081632653,2942.5632653061225,2879.3714285714286,116646.1363265306,345157963.55510205,162703666258.38367,55895292.0,854.5681632653061
100590,9793.20895522388,275.410447761194,3.0479850746268657,9821.455223880595,10138.414179104477,9554.253731343284,1094342.7985074627,11035232137.38806,144583019731.3433,14763600.0,968.1865671641792
100660,4314.812244897959,129.9918367346939,2.7836489795918364,4320.934693877551,4460.710204081633,4202.534693877551,548026.5559183673,3007525944.7306123,54366634285.71429,12600000.0,1710.0432653061223
100700,4179.097959183673,80.46122448979592,1.9352653061224487,4182.951020408164,4271.008163265306,4106.391836734694,580088.2171428571,2836540291.9632654,183044490612.2449,43800000.0,777.1061224489796
100790,3379.7580645161293,78.28629032258064,2.4575,3378.689516129032,3466.875,3296.108870967742,652639.5806451613,2557901820.806452,153095252413.9516,45258874.22580645,948.201612903226
100840,16755.632653061224,239.46938775510205,1.430057142857143,16775.79591836735,16998.979591836734,16494.0,14881.403265306122,263425106.8979592,121014135918.77551,7238077.671836735,1082.3208163265306
101000,2811.4152823920267,84.46511627906976,2.795968992248062,2815.605758582503,2903.115171650056,2720.691029900332,856190.8172757475,2253265780.1949058,74728826026.8372,35964763.57475083,1481.5858250276856
101060,2626.934693877551,29.53469387755102,1.1418448979591838,2629.6081632653063,2660.151020408164,2596.1102040816327,135373.20408163266,352644223.62857145,367498155052.2857,139896190.0,454.01714285714286
101140,2968.9591836734694,97.79183673469387,3.195338775510204,2967.428571428572,3078.318367346939,2859.465306122449,644043.4759183674,2433365586.669388,83071385845.70612,26259789.40653061,1464.6448979591837
101160,5898.555102040817,133.72244897959183,2.208783673469388,5896.730612244898,6035.110204081632,5736.012244897959,224466.43102040817,1732073865.832653,95828003814.63672,15946294.959183674,1352.705306122449
101170,4521.408163265306,116.1061224489796,2.415804081632653,4520.277551020408,4650.310204081633,4413.963265306123,318918.05877551023,1750030852.3428571,61039010204.08164,13500000.0,1644.1314285714286
101240,8221.714285714286,113.59183673469389,1.3843591836734692,8228.702040816326,8354.465306122449,8093.844897959184,43709.81551020408,371567905.877551,67676017792.88163,8282634.11755102,1541.825306122449
101330,5692.089795918368,92.2326530612245,1.6989795918367347,5695.25306122449,5796.314285714286,5595.0775510204085,237528.7975510204,1204567576.3306122,112597858046.92244,20820157.217959184,1144.9314285714286
101360,5722.886524822695,247.9564336372847,6.737831813576494,5697.949341438703,5900.620060790274,5503.966565349544,58638.35055724417,1487390881.952381,46803585145.08612,6615956.117527862,1937.804457953394
101390,2648.325714285714,68.55836734693878,2.5462122448979594,2656.402448979592,2734.900408163265,2594.103673469388,1461572.893877551,5189899609.238367,63924999077.0449,28510970.57387755,1614.279183673469
101400,1724.8706176961605,38.708681135225376,2.5546911519198665,1731.4632721202004,1776.0809682804677,1678.0133555926543,1139800.319699499,1008576508.5158596,56753545423.51586,61092796.80550918,1684.5317195325542
101490,10733.632653061224,275.50204081632654,2.1207183673469387,10728.322448979592,11009.436734693878,10448.048979591837,291046.13795918366,5713150002.869388,216359471650.47348,19834142.260408163,1010.414693877551
101530,14805.754385964912,274.4649122807017,1.6773070175438598,14846.381578947368,15126.263157894737,14577.526315789471,127834.28421052633,3439174159.2807016,422137123638.9649,28882180.584210526,439.240350877193
101670,2119.5243198680955,57.54987633965375,2.6602061005770814,2124.2440230832644,2189.5647155812035,2064.103050288541,734410.4056059357,1666264965.7469084,34263035614.17972,17694014.83924155,1975.160758450124
101680,3041.812585499316,56.02599179206566,1.9276744186046515,3052.1340629274964,3122.4487004103967,2980.526675786594,49442.12585499316,141292380.25307798,25563392968.53625,8404000.0,2043.7099863201088
101730,8758.33469387755,204.1265306122449,2.258995918367347,8781.489795918367,8978.922448979592,8505.081632653062,39926.99183673469,367458879.0489796,74491686021.74693,8505234.0,1526.5608163265306
101930,4984.714285714285,75.9469387755102,1.501861224489796,4979.522448979592,5070.844897959184,4888.889795918368,36250.05959183673,198451071.08571428,46515883223.57143,9331705.0,1814.1126530612248
102120,7608.285714285715,164.5061224489796,2.1065061224489794,7616.383673469388,7774.4,7458.4,322189.0048979592,2940097920.595918,132838028496.28572,17459653.0,1028.0579591836736
102210,8051.631753031974,272.82249173098126,2.884321940463065,8061.361631753032,8328.85336273429,7780.170893054024,923444.427783903,3506330849.1841235,105790616737.4752,18211346.208379272,1292.9856670341785
102260,5784.306122448979,65.66122448979591,1.1752734693877551,5783.648979591837,5853.306122448979,5700.469387755102,131832.25469387756,793308009.4040816,262082654152.5551,45257697.04979592,594.8848979591837
102280,1420.9502040816326,29.34285714285714,2.0005632653061225,1425.34693877551,1460.9175510204082,1397.039183673469,4052467.425306122,7084852732.276734,189296469844.5094,137744353.69714287,803.8873469387755
102460,24092.42448979592,473.6,2.074751020408164,24146.057142857146,24633.657142857144,23641.96734693877,115451.42367346938,2666457033.7306123,357696112787.6326,15271162.146122448,461.4318367346939
102710,21676.37551020408,504.9795918367347,2.303248979591837,21688.28571428572,22159.24897959184,21172.579591836733,211091.4742857143,5099512343.297959,308184045486.0082,14213908.57142857,549.545306122449
102940,97455.51470588236,2000.735294117647,2.171380718954248,97675.1225490196,99548.77450980392,95832.8431372549,110128.26879084967,9129568964.583334,858304976011.6013,9697840.70751634,274.01633986928107
103130,4740.152734778122,112.05263157894736,2.66733746130031,4760.250773993808,4855.561403508772,4642.973168214654,652586.2961816306,2021442379.610939,137170288076.65222,37231094.1011352,1058.0856553147576
103140,34248.28571428572,610.204081632653,1.8269714285714285,34297.87755102041,34816.448979591834,33731.510204081635,189907.6097959184,6317617210.857142,959783479880.5714,28024278.0,219.8081632653061
103230,5897.7959183673465,192.5142857142857,2.7469061224489795,5888.579591836735,6118.465306122449,5681.632653061224,145614.06530612244,1180903037.6040816,42464130612.244896,7200000.0,1869.7085714285715
103590,4268.775510204082,65.8,1.5905061224489796,4276.29387755102,4345.3591836734695,4202.575510204081,157490.3836734694,686396639.8816327,158287860740.8163,37080390.0,894.5926530612245
103650,1471.1968503937007,86.7244094488189,14.599527559055115,1461.4173228346456,1540.4409448818897,1394.6062992125983,2078.818897637795,2244295.031496063,4413590551.181103,3000000.0,2122.0787401574803
103660,3805.737476808905,243.3905380333952,6.334628942486085,3757.564935064935,3905.714285714286,3632.124304267161,1650.6688311688313,6772539.69851577,10728964620.408163,2924411.8181818184,2205.0621521335806
103840,4853.729838709677,141.1290322580645,2.968185483870968,4867.439516129032,5013.2862903225805,4727.278225806452,1233790.4758064516,6967490015.383064,62409258266.12904,12858000.0,1704.475806451613
104040,3508.111294311624,111.70156636438584,3.039744435284419,3506.2192910140147,3652.715581203627,3404.436933223413,3290958.3544929926,8439872099.916736,59973067936.47898,26386686.17559769,1660.0065952184666
104110,3377.58547008547,84.57264957264957,2.4924358974358976,3383.0982905982905,3468.6324786324785,3284.91452991453,505440.9743589744,1724732178.0128205,64973001267.051285,19209502.495726496,1473.162393162393
104120,4143.782051282052,105.91880341880342,2.5223931623931626,4152.67094017094,4270.042735042735,4046.5811965811968,418986.6581196581,1867157302.7564104,73446121012.77777,17724125.247863248,1375.3461538461538
104200,8592.955102040816,133.77959183673468,1.5887918367346938,8611.089795918368,8761.040816326531,8441.008163265305,68016.74204081633,624942163.6408163,127412471423.2653,14827550.0,1072.0824489795918
104460,6225.057142857143,119.62857142857143,1.7680000000000002,6225.832653061225,6351.10612244898,6080.918367346939,74633.01306122448,565471404.6163266,66692927832.14286,10713625.0,1614.4497959183673
104480,2146.526530612245,45.28979591836735,2.105151020408164,2149.551020408164,2198.2897959183674,2103.0408163265306,1547238.3208163264,3680106912.787755,195109460592.51428,90895434.0,733.8669387755102
104540,11209.06896551724,180.5086206896552,1.6641637931034483,11228.25,11412.991379310344,11001.663793103447,47839.4224137931,557871500.5344827,111483242468.69827,9984254.868965518,1181.1025862068966
104620,15317.540322580646,434.8387096774193,3.0073790322580645,15317.741935483871,15811.451612903224,14876.16935483871,152260.92741935485,2832205003.790323,72998036038.30646,4765650.0,1592.9395161290322
104700,23471.7596390484,353.20754716981133,1.5897128794093518,23477.231337161607,23834.33962264151,23104.86464315012,71580.100902379,805689157.6210008,314304849671.8622,26375808.03937654,521.4241181296144
104830,53061.30612244898,942.938775510204,1.8718285714285712,53043.02040816326,54009.142857142855,51969.755102040814,51288.36653061224,2226937904.897959,379967386612.2449,8078107.102040816,435.0702040816327
105330,6242.791836734694,123.41632653061224,1.913795918367347,6246.751020408164,6376.040816326531,6088.922448979592,43736.61877551021,327794736.46938777,36955765122.23673,5882898.020408163,1938.446530612245
105550,5983.1438721136765,127.2158081705151,2.172309058614565,6002.349023090586,6153.530195381883,5837.753108348135,105863.79396092362,631271651.7362344,60908508796.65186,10383605.852575488,1637.911190053286
105560,47906.77551020408,653.795918367347,1.4088408163265305,47909.5918367347,48483.02040816326,47331.755102040814,1262224.2057142856,58021478260.42449,19830917448851.227,412382112.2261224,14.115102040816328
105630,23866.85714285714,479.4693877551021,2.1331510204081634,23890.14693877551,24370.032653061226,23412.138775510204,226033.02204081631,5243871191.432653,954674285714.2858,40000000.0,235.2595918367347
105740,7343.65306122449,200.0408163265306,2.4014367346938776,7337.179591836734,7546.983673469388,7160.848979591837,314178.4024489796,3113479895.97551,59928398688.408165,8098484.014693878,1646.9208163265307
105840,5553.2,98.14285714285714,1.7467183673469389,5565.008163265306,5685.54693877551,5450.044897959184,345851.4236734694,2072813879.8367348,98663329835.4449,17948066.43102041,1247.9085714285711
106080,1857.983552631579,53.08442982456141,2.676765350877193,1871.1008771929824,1930.719298245614,1809.523026315789,1326047.8881578948,1897032482.401316,52363144974.4068,54776662.7752193,1710.9769736842106
106190,13293.436734693878,232.065306122449,1.76174693877551,13273.910204081632,13533.110204081631,13042.269387755105,62064.2906122449,859315180.3673469,94234275043.03671,7088782.0,1278.1657142857143
106240,2890.4857142857145,67.7265306122449,2.2766367346938776,2893.877551020408,2964.530612244898,2821.775510204081,702158.5836734694,2444269274.9632654,106812693714.2408,36500139.33061224,1214.6048979591835
106520,2634.067755102041,92.505306122449,3.500873469387755,2643.88,2739.5632653061225,2553.2938775510206,1876122.7518367344,3575860745.418776,77423147897.32,44580365.90040816,1495.8097959183674
107590,149038.4900990099,1857.5082508250823,1.1922112211221123,148701.36138613863,151044.55445544556,146921.74092409242,7915.778877887788,645659290.3052806,161964350827.39273,1881499.0981848184,991.1658415841584
107640,3699.177690029615,302.4659427443238,8.262191510365252,3577.629812438302,3777.2625863770977,3488.815399802567,877.7393879565647,1818286.5310957555,13872659007.897335,3754017.7690029615,2156.836130306022
108230,22524.75189234651,522.4726661059714,2.446568544995795,22561.56433978133,23057.3338940286,22050.19343986544,720986.6963835156,13614420197.20101,769088987633.995,34593769.20521446,268.1900756938604
108320,38488.0,785.7142857142857,2.0304897959183674,38514.24489795919,39184.36734693877,37744.73469387755,127751.39673469387,5150217651.619592,625980378400.0,16264300.0,290.8457142857143
108380,12827.6,205.0122448979592,1.5877469387755103,12832.473469387754,13035.828571428572,12594.979591836734,35668.77469387755,499265678.7542857,122725920790.8,9567333.0,1054.301224489796
108490,13601.30177514793,400.0295857988166,2.756952662721893,13694.970414201183,14087.396449704142,13261.242603550296,289488.949704142,4536449463.343195,153028246272.18936,11251000.0,926.8639053254436
108670,84300.0,1261.142857142857,1.5412408163265303,84399.30612244898,85577.67346938775,83173.83673469388,56006.35918367347,4788719250.979591,755974581000.0,8967670.0,269.38367346938776
108675,47041.08748977923,460.670482420278,1.076107931316435,47088.716271463614,47498.56909239575,46485.48650858545,4134.00899427637,151434446.91986918,48561925848.32379,1032330.0,1798.187244480785
108790,9558.483606557376,154.45355191256832,1.6866393442622951,9581.83970856102,9726.994535519125,9418.738615664844,125292.70765027322,1126214771.8551912,315946718031.9672,33086716.521857925,561.3451730418943
108860,4523.439153439153,112.88359788359789,2.444744268077601,4534.519400352734,4659.528218694885,4416.13315696649,603000.19664903,3127244594.8368607,99768725179.10052,22055945.0,1247.889770723104
109070,4590.821357285429,216.20259481037925,4.03561876247505,4596.872255489022,4841.423153692615,4387.66367265469,2138012.7954091816,5797163308.591816,64521094634.55988,27084484.226546902,1602.4500998003991
109080,7103.008163265306,125.84489795918368,1.7561795918367349,7105.146938775511,7254.710204081633,6967.25306122449,67202.14040816326,538842601.3469387,40032554008.16327,5636000.0,1903.329795918368
109610,10242.78775510204,398.41632653061225,3.4173632653061228,10252.57142857143,10668.530612244898,9879.461224489796,1003741.04,7858463134.648979,176897948065.27347,21562072.11346939,881.2816326530613
109740,14445.00506585613,414.903748733536,2.836565349544073,14462.178318135764,14931.377912867274,14056.068895643364,264332.4680851064,3239890169.0020266,171795458117.23404,15506298.866261398,838.8713272543059
109820,6614.967293540474,235.71954210956665,3.1570809484873266,6624.104660670482,6877.563368765331,6365.502861815208,589813.2224039248,7473524500.84628,95286370225.09811,12586644.751430908,1539.7130008176614
109860,9655.061224489797,127.02857142857142,1.3014612244897958,9652.122448979591,9789.208163265306,9512.383673469389,26219.53632653061,270955960.28571427,67585428571.42857,7000000.0,1536.2538775510204
109960,2890.528979591837,75.30938775510204,2.613314285714285,2901.551836734694,2979.9289795918367,2812.8318367346938,1370392.3763265307,2364165612.186939,155316639367.05795,95108640.48979592,918.1028571428571
110020,8139.216417910447,324.1044776119403,3.986716417910448,8155.429104477612,8540.914179104477,7843.917910447762,309922.25746268657,3289997554.5895524,39338045526.60448,4828460.985074627,2030.0261194029847
110570,745.0266666666666,22.606666666666666,3.5522000000000005,748.0333333333333,775.9166666666666,727.6166666666667,6468151.196666666,3683737615.6233335,119883550928.12666,160941688.77,1054.02
110660,288.5549295774648,17.153521126760563,6.656535211267606,292.4338028169014,302.73661971830984,270.4338028169014,8857.980281690141,2163704.0408450705,1731329577.464789,6000000.0,2254.2535211267605
110790,21438.037634408603,471.23655913978496,2.164193548387097,21456.182795698925,22001.74731182796,20945.29569892473,59220.6370967742,1449028455.669355,251156901145.1613,11715480.0,612.0295698924731
110990,7219.570135746606,149.63800904977376,2.0295927601809955,7250.972850678733,7394.638009049774,7086.719457013574,190823.66742081448,1754495166.6289592,136449875565.61086,18900000.0,995.3235294117648
111110,13981.628392484345,227.13987473903967,1.5894885177453026,14006.002087682671,14237.68267223382,13691.764091858038,38581.748434238,591647676.5240084,111853027139.87474,8000000.0,1187.4258872651358
111610,14145.0,9484.285714285714,55.74142857142857,15864.285714285714,18653.571428571428,11211.42857142857,342574.0,4343236225.714286,529329918210.0,37421698.0,481.1428571428572
111710,11912.241379310344,376.0344827586207,3.5300689655172413,11922.827586206897,12297.137931034482,11554.827586206897,806472.6,7974820386.413794,245249225517.2414,20588000.0,641.1206896551724
111770,33387.142857142855,591.5510204081633,1.7991673469387754,33370.08163265306,33951.67346938775,32807.95918367347,143943.05795918367,4754076817.822041,1479433312325.7144,44311468.0,154.85061224489797
111820,6891.126070991432,164.88372093023256,2.443610771113831,6895.569155446757,7083.072215422277,6712.772337821298,275581.34026927786,1699883287.2766218,113736841242.59486,17773035.23378213,1145.7233782129742
111870,9459.756734693878,316.13959183673467,3.120669387755102,9466.764897959183,9785.155102040815,9189.37387755102,1173560.921632653,5849616438.312653,123981036781.40572,25376459.89877551,1082.926530612245
112040,34778.842975206615,891.8595041322315,2.586842975206612,34783.14049586777,35611.157024793385,33936.85950413223,163531.9909090909,6018864754.173553,584284561983.4711,16800000.0,319.41652892561984
112190,2934.0136363636366,131.87727272727273,4.261972727272728,2861.8545454545456,2997.036363636364,2731.15,2752.219090909091,7598732.709090909,17764902561.345455,6163762.344545455,2146.28
112240,4447.589098532495,173.9182389937107,3.839559748427673,4448.620545073375,4641.748427672956,4291.158280922432,1579937.291404612,8105720230.003144,145320963058.5587,32259015.922431868,1035.8668763102726
112610,35313.22448979592,918.6938775510204,2.29690612244898,35299.795918367345,36211.26530612245,34381.551020408166,120182.69224489796,7106447739.155102,610414334261.6327,17285715.0,339.2334693877551
113810,1460.1502040816326,46.926530612244896,2.881893877551021,1464.254693877551,1520.6857142857143,1417.7126530612245,1236669.3575510203,2547249896.1216326,34155832555.5298,25837574.646530613,1965.631836734694
114090,22764.571428571428,395.9183673469388,1.757289795918367,22766.571428571428,23149.0612244898,22382.44897959184,317264.2824489796,7082077925.706122,1408117817977.1428,61855670.0,162.89795918367346
114120,4341.911541701769,102.61752316764954,2.8766217354675656,4359.467565290649,4453.9073294018535,4262.528222409435,1626462.327716933,3889841495.864364,156923270596.48526,45974659.24010109,1124.7169334456614
114190,3297.212092130518,70.85412667946257,2.0495681381957773,3301.079654510557,3392.476007677544,3210.124760076776,245460.3042226488,901954146.2284068,50807746148.704414,15412345.057581574,1731.9692898272554
114450,5963.329248366013,194.6364379084968,2.805996732026144,5975.482026143791,6193.300653594772,5802.34068627451,814391.9166666666,8968433694.191177,89449938725.49019,15000000.0,1347.8709150326797
114570,14607.844143272025,302.0513068731849,2.3696418199419167,14616.02807357212,14902.132623426913,14306.826718296224,681223.8102613747,4802169013.315586,299008588623.0271,27871124.015488867,659.1035818005809
